updated_at,game,kickoff_utc,market_ticker,player_name,player_id,threshold,yes_bid,yes_ask,no_bid,no_ask,projection,fair_yes,fair_no,yes_edge,no_edge,minutes_to_kickoff,entry_price,edge_required,size_units,market_qc_pass,model_available,action,max_contracts_at_1_unit
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-CINCBROWN30-25,Chase Brown: 25+ receiving yards,,,0.42,0.46,0.54,0.5800000000000001,,,,,,4412.511232566667,0.5800000000000001,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-CINCBROWN30-15,Chase Brown: 15+ receiving yards,,,0.65,0.68,0.3199999999999999,0.35,,,,,,4412.511232566667,0.35,0.04,0.5,True,False,PASS_MODEL_UNAVAILABLE,2
2026-09-24T15:25:01.104499+00:00,LAR@DEN,2026-09-28T00:20:00+00:00,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-25,Jaylen Waddle: 25+ receiving yards,,,0.83,0.87,0.13,0.17,,,,,,4852.511232566667,0.17,0.08,0.25,True,False,PASS_MODEL_UNAVAILABLE,5
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACOHAMPTON8-25,Omarion Hampton: 25+ receiving yards,,,0.17,0.23,0.77,0.83,,,,,,4412.511232566667,0.83,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACOHAMPTON8-15,Omarion Hampton: 15+ receiving yards,,,0.36,0.43,0.5700000000000001,0.64,,,,,,4412.511232566667,0.64,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALJWILLIAMS33-25,Javonte Williams: 25+ receiving yards,,,0.33,0.34,0.6599999999999999,0.6699999999999999,,,,,,4617.511232566667,0.6699999999999999,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALJWILLIAMS33-15,Javonte Williams: 15+ receiving yards,,,0.52,0.55,0.4499999999999999,0.48,,,,,,4617.511232566667,0.48,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,2
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALJFERGUSON87-25,Jake Ferguson: 25+ receiving yards,,,0.56,0.6,0.4,0.4399999999999999,,,,,,4617.511232566667,0.4399999999999999,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,2
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALJFERGUSON87-15,Jake Ferguson: 15+ receiving yards,,,0.75,0.78,0.2199999999999999,0.25,,,,,,4617.511232566667,0.25,0.04,0.5,True,False,PASS_MODEL_UNAVAILABLE,4
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALGPICKENS3-25,George Pickens: 25+ receiving yards,,,0.83,0.88,0.12,0.17,,,,,,4617.511232566667,0.17,0.08,0.25,True,False,PASS_MODEL_UNAVAILABLE,5
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-170,CeeDee Lamb: 170+ receiving yards,,,0.02,0.05,0.95,0.98,,,,,,4617.511232566667,0.98,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,BAL@DAL,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27BALDAL-DALCLAMB88-160,CeeDee Lamb: 160+ receiving yards,,,0.02,0.05,0.95,0.98,,,,,,4617.511232566667,0.98,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-25,Quentin Johnston: 25+ receiving yards,,,0.62,0.68,0.3199999999999999,0.38,,,,,,4412.511232566667,0.38,0.04,0.5,True,False,PASS_MODEL_UNAVAILABLE,2
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-15,Quentin Johnston: 15+ receiving yards,,,0.77,0.83,0.17,0.2299999999999999,,,,,,4412.511232566667,0.2299999999999999,0.04,0.5,True,False,PASS_MODEL_UNAVAILABLE,4
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-25,Tre' Harris: 25+ receiving yards,,,0.53,0.58,0.42,0.47,,,,,,4412.511232566667,0.47,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,2
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACTHARRIS9-15,Tre' Harris: 15+ receiving yards,,,0.69,0.74,0.26,0.31,,,,,,4412.511232566667,0.31,0.04,0.5,True,False,PASS_MODEL_UNAVAILABLE,3
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACLMCCONKEY15-25,Ladd McConkey: 25+ receiving yards,,,0.81,0.84,0.16,0.1899999999999999,,,,,,4412.511232566667,0.1899999999999999,0.08,0.25,True,False,PASS_MODEL_UNAVAILABLE,5
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBCBROOKS30-25,Chris Brooks: 25+ receiving yards,,,0.12,0.13,0.87,0.88,,,,,,527.5112325666666,0.88,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBCBROOKS30-15,Chris Brooks: 15+ receiving yards,,,0.27,0.28,0.72,0.73,,,,,,527.5112325666666,0.73,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLJDOTSON4-25,Jahan Dotson: 25+ receiving yards,,,0.38,0.39,0.61,0.62,,,,,,527.5112325666666,0.62,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLJDOTSON4-15,Jahan Dotson: 15+ receiving yards,,,0.58,0.59,0.41,0.42,,,,,,527.5112325666666,0.42,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,2
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBMLLOYD32-25,MarShawn Lloyd: 25+ receiving yards,,,0.11,0.12,0.88,0.89,,,,,,527.5112325666666,0.89,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBMLLOYD32-15,MarShawn Lloyd: 15+ receiving yards,,,0.24,0.25,0.75,0.76,,,,,,527.5112325666666,0.76,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBTKRAFT85-25,Tucker Kraft: 25+ receiving yards,,,0.75,0.76,0.24,0.25,,,,,,527.5112325666666,0.25,0.04,0.5,True,False,PASS_MODEL_UNAVAILABLE,4
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBTKRAFT85-15,Tucker Kraft: 15+ receiving yards,,,0.87,0.89,0.1099999999999999,0.13,,,,,,527.5112325666666,0.13,0.08,0.25,True,False,PASS_MODEL_UNAVAILABLE,7
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBMGOLDEN0-25,Matthew Golden: 25+ receiving yards,,,0.8,0.83,0.17,0.1999999999999999,,,,,,527.5112325666666,0.1999999999999999,0.08,0.25,True,False,PASS_MODEL_UNAVAILABLE,5
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-GBCWATSON9-25,Christian Watson: 25+ receiving yards,,,0.87,0.89,0.1099999999999999,0.13,,,,,,527.5112325666666,0.13,0.08,0.25,True,False,PASS_MODEL_UNAVAILABLE,7
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLKPITTS8-90,Kyle Pitts Sr.: 90+ receiving yards,,,0.05,0.06,0.94,0.95,,,,,,527.5112325666666,0.95,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLKPITTS8-80,Kyle Pitts Sr.: 80+ receiving yards,,,0.09,0.1,0.9,0.91,,,,,,527.5112325666666,0.91,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLKPITTS8-70,Kyle Pitts Sr.: 70+ receiving yards,,,0.14,0.15,0.85,0.86,,,,,,527.5112325666666,0.86,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLKPITTS8-60,Kyle Pitts Sr.: 60+ receiving yards,,,0.21,0.22,0.78,0.79,,,,,,527.5112325666666,0.79,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLKPITTS8-50,Kyle Pitts Sr.: 50+ receiving yards,,,0.31,0.32,0.6799999999999999,0.69,,,,,,527.5112325666666,0.69,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLKPITTS8-40,Kyle Pitts Sr.: 40+ receiving yards,,,0.44,0.45,0.55,0.56,,,,,,527.5112325666666,0.56,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLKPITTS8-25,Kyle Pitts Sr.: 25+ receiving yards,,,0.67,0.69,0.31,0.3299999999999999,,,,,,527.5112325666666,0.3299999999999999,0.04,0.5,True,False,PASS_MODEL_UNAVAILABLE,3
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLKPITTS8-15,Kyle Pitts Sr.: 15+ receiving yards,,,0.81,0.84,0.16,0.1899999999999999,,,,,,527.5112325666666,0.1899999999999999,0.08,0.25,True,False,PASS_MODEL_UNAVAILABLE,5
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLKPITTS8-100,Kyle Pitts Sr.: 100+ receiving yards,,,0.03,0.04,0.96,0.97,,,,,,527.5112325666666,0.97,0.02,1.0,True,False,PASS_MODEL_UNAVAILABLE,1
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLDLONDON5-25,Drake London: 25+ receiving yards,,,0.88,0.89,0.1099999999999999,0.12,,,,,,527.5112325666666,0.12,0.08,0.25,True,False,PASS_MODEL_UNAVAILABLE,8
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLBROBINSON7-25,Bijan Robinson: 25+ receiving yards,,,0.72,0.73,0.27,0.28,,,,,,527.5112325666666,0.28,0.04,0.5,True,False,PASS_MODEL_UNAVAILABLE,3
2026-09-24T15:25:01.104499+00:00,ATL@GB,2026-09-25T00:15:00+00:00,KXNFLRECYDS-26SEP24ATLGB-ATLBROBINSON7-15,Bijan Robinson: 15+ receiving yards,,,0.85,0.86,0.14,0.15,,,,,,527.5112325666666,0.15,0.08,0.25,True,False,PASS_MODEL_UNAVAILABLE,6
2026-09-24T15:25:01.104499+00:00,HOU@IND,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27HOUIND-INDJTAYLOR28-50,Jonathan Taylor: 50+ receiving yards,00-0036223,50.0,0.09,0.12,0.88,0.91,20.96137864376509,0.0905911157747464,0.9094088842252536,-0.02940888422525359,-0.0005911157747464646,4412.511232566667,0.91,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-BUFKSHAKIR10-80,Khalil Shakir: 80+ receiving yards,00-0037261,80.0,0.06,0.15,0.85,0.94,42.65073989282536,0.0610138248847926,0.9389861751152074,-0.0889861751152074,-0.0010138248847925135,4412.511232566667,0.94,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,CAR@CLE,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CARCLE-CARCHUBBARD30-50,Chuba Hubbard: 50+ receiving yards,00-0036555,50.0,0.06,0.09,0.91,0.94,13.207619829852156,0.0610138248847926,0.9389861751152074,-0.028986175115207395,-0.0010138248847925135,4412.511232566667,0.94,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,KC@MIA,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27KCMIA-KCTKELCE87-100,Travis Kelce: 100+ receiving yards,00-0030506,100.0,0.06,0.11,0.89,0.94,61.48309840231967,0.0610138248847926,0.9389861751152074,-0.0489861751152074,-0.0010138248847925135,4412.511232566667,0.94,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-BUFDKINCAID86-50,Dalton Kincaid: 50+ receiving yards,00-0038933,50.0,0.5,0.59,0.41,0.5,55.01838738017028,0.5021645021645021,0.4978354978354978,-0.08783549783549782,-0.0021645021645022022,4412.511232566667,0.5,0.02,1.0,True,True,PASS_NO_EDGE,2
2026-09-24T15:25:01.104499+00:00,KC@MIA,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27KCMIA-KCXWORTHY1-40,Xavier Worthy: 40+ receiving yards,00-0039894,40.0,0.42,0.45,0.55,0.5800000000000001,38.18604117420783,0.4221732745961821,0.5778267254038179,-0.02782672540381792,-0.0021732745961822175,4412.511232566667,0.5800000000000001,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,MIN@TB,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27MINTB-TBCGODWIN14-40,Chris Godwin Jr.: 40+ receiving yards,00-0033921,40.0,0.42,0.47,0.53,0.5800000000000001,40.52767987524555,0.4221732745961821,0.5778267254038179,-0.04782672540381788,-0.0021732745961822175,4597.511232566667,0.5800000000000001,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LV@NO,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27LVNO-LVTTUCKER1-80,Tre Tucker: 80+ receiving yards,00-0038563,80.0,0.08,0.17,0.83,0.92,46.076575137448216,0.0822189202575532,0.9177810797424468,-0.08778107974244681,-0.002218920257553214,4617.511232566667,0.92,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-BUFDKINCAID86-120,Dalton Kincaid: 120+ receiving yards,00-0038933,120.0,0.02,0.11,0.89,0.98,55.01838738017028,0.022858884486437,0.977141115513563,-0.087141115513563,-0.0028588844864370078,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,TEN@NYG,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-110,Carnell Tate: 110+ receiving yards,00-0041438,110.0,0.02,0.07,0.93,0.98,44.55875128537417,0.022858884486437,0.977141115513563,-0.04714111551356301,-0.0028588844864370078,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,CAR@CLE,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CARCLE-CARTMCMILLAN4-130,Tetairoa McMillan: 130+ receiving yards,00-0040124,130.0,0.02,0.06,0.94,0.98,67.99023498387162,0.022858884486437,0.977141115513563,-0.037141115513563,-0.0028588844864370078,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LV@NO,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27LVNO-LVTTUCKER1-110,Tre Tucker: 110+ receiving yards,00-0038563,110.0,0.02,0.07,0.93,0.98,46.076575137448216,0.022858884486437,0.977141115513563,-0.04714111551356301,-0.0028588844864370078,4617.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,ARI@SF,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27ARISF-ARITMCBRIDE85-130,Trey McBride: 130+ receiving yards,00-0037744,130.0,0.02,0.08,0.92,0.98,67.22462489152193,0.022858884486437,0.977141115513563,-0.057141115513563004,-0.0028588844864370078,4597.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,MIN@TB,2026-09-27T20:05:00+00:00,KXNFLRECYDS-26SEP27MINTB-MINJJEFFERSON18-140,Justin Jefferson: 140+ receiving yards,00-0036322,140.0,0.02,0.07,0.93,0.98,77.34873654318382,0.022858884486437,0.977141115513563,-0.04714111551356301,-0.0028588844864370078,4597.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-PITDMETCALF4-120,DK Metcalf: 120+ receiving yards,00-0035640,120.0,0.02,0.07,0.93,0.98,56.60664074230887,0.022858884486437,0.977141115513563,-0.04714111551356301,-0.0028588844864370078,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LAR@DEN,2026-09-28T00:20:00+00:00,KXNFLRECYDS-26SEP27LARDEN-DENJWADDLE17-120,Jaylen Waddle: 120+ receiving yards,00-0036613,120.0,0.02,0.08,0.92,0.98,57.66975733764545,0.022858884486437,0.977141115513563,-0.057141115513563004,-0.0028588844864370078,4852.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-LACQJOHNSTON1-100,Quentin Johnston: 100+ receiving yards,00-0038544,100.0,0.02,0.06,0.94,0.98,37.44327560429115,0.022858884486437,0.977141115513563,-0.037141115513563,-0.0028588844864370078,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LAR@DEN,2026-09-28T00:20:00+00:00,KXNFLRECYDS-26SEP27LARDEN-DENCSUTTON14-70,Courtland Sutton: 70+ receiving yards,00-0034348,70.0,0.1,0.18,0.8200000000000001,0.9,43.92188021130452,0.102890739833415,0.897109260166585,-0.077109260166585,-0.0028907398334150347,4852.511232566667,0.9,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-PITPFREIERMUTH88-80,Pat Freiermuth: 80+ receiving yards,00-0036894,80.0,0.05,0.1,0.9,0.95,35.28804234043385,0.0533141210374639,0.946685878962536,-0.046685878962536106,-0.0033141210374639796,4412.511232566667,0.95,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,CAR@CLE,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CARCLE-CLEHFANNIN44-70,Harold Fannin Jr.: 70+ receiving yards,00-0040663,70.0,0.12,0.16,0.84,0.88,45.33626936858942,0.1233243967828418,0.8766756032171582,-0.03667560321715821,-0.0033243967828417986,4412.511232566667,0.88,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,TEN@NYG,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-60,Carnell Tate: 60+ receiving yards,00-0041438,60.0,0.22,0.27,0.73,0.78,44.55875128537417,0.2234782608695652,0.7765217391304348,-0.04652173913043481,-0.003478260869565264,4412.511232566667,0.78,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,SEA@WAS,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27SEAWAS-WASTMCLAURIN17-70,Terry McLaurin: 70+ receiving yards,00-0035659,70.0,0.16,0.24,0.76,0.84,50.75890648678826,0.1647597254004576,0.8352402745995424,-0.07524027459954238,-0.0047597254004575484,4412.511232566667,0.84,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,CIN@PIT,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27CINPIT-PITDMETCALF4-110,DK Metcalf: 110+ receiving yards,00-0035640,110.0,0.03,0.1,0.9,0.97,56.60664074230887,0.0360138135175135,0.9639861864824864,-0.0639861864824865,-0.006013813517513622,4412.511232566667,0.97,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,HOU@IND,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27HOUIND-HOUJNOEL13-80,Jaylin Noel: 80+ receiving yards,00-0040138,80.0,0.02,0.08,0.92,0.98,24.21329998304795,0.0261011419249592,0.9738988580750408,-0.0538988580750408,-0.006101141924959141,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LAC@BUF,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27LACBUF-BUFKSHAKIR10-100,Khalil Shakir: 100+ receiving yards,00-0037261,100.0,0.02,0.08,0.92,0.98,42.65073989282536,0.0261011419249592,0.9738988580750408,-0.0538988580750408,-0.006101141924959141,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,TEN@NYG,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27TENNYG-TENGHELM84-80,Gunnar Helm: 80+ receiving yards,00-0040584,80.0,0.02,0.06,0.94,0.98,23.031758635261117,0.0261011419249592,0.9738988580750408,-0.0338988580750408,-0.006101141924959141,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,TEN@NYG,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27TENNYG-TENCTATE14-100,Carnell Tate: 100+ receiving yards,00-0041438,100.0,0.02,0.09,0.91,0.98,44.55875128537417,0.0261011419249592,0.9738988580750408,-0.0638988580750408,-0.006101141924959141,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,TEN@NYG,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27TENNYG-NYGILIKELY9-100,Isaiah Likely: 100+ receiving yards,00-0037838,100.0,0.02,0.09,0.91,0.98,42.13974288027852,0.0261011419249592,0.9738988580750408,-0.0638988580750408,-0.006101141924959141,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,SEA@WAS,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27SEAWAS-SEARSHAHEED22-90,Rashid Shaheed: 90+ receiving yards,00-0037545,90.0,0.02,0.07,0.93,0.98,31.95155541685499,0.0261011419249592,0.9738988580750408,-0.043898858075040806,-0.006101141924959141,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,SEA@WAS,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27SEAWAS-WASTMCLAURIN17-110,Terry McLaurin: 110+ receiving yards,00-0035659,110.0,0.02,0.09,0.91,0.98,50.75890648678826,0.0261011419249592,0.9738988580750408,-0.0638988580750408,-0.006101141924959141,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LV@NO,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27LVNO-NOJJOHNSON83-100,Juwan Johnson: 100+ receiving yards,00-0036040,100.0,0.02,0.05,0.95,0.98,38.41949314688794,0.0261011419249592,0.9738988580750408,-0.023898858075040802,-0.006101141924959141,4617.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,LV@NO,2026-09-27T20:25:00+00:00,KXNFLRECYDS-26SEP27LVNO-NODVELE14-110,Devaughn Vele: 110+ receiving yards,00-0039424,110.0,0.02,0.07,0.93,0.98,49.22856758948893,0.0261011419249592,0.9738988580750408,-0.043898858075040806,-0.006101141924959141,4617.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,KC@MIA,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27KCMIA-KCXWORTHY1-100,Xavier Worthy: 100+ receiving yards,00-0039894,100.0,0.02,0.05,0.95,0.98,38.18604117420783,0.0261011419249592,0.9738988580750408,-0.023898858075040802,-0.006101141924959141,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
2026-09-24T15:25:01.104499+00:00,KC@MIA,2026-09-27T17:00:00+00:00,KXNFLRECYDS-26SEP27KCMIA-KCRRICE4-110,Rashee Rice: 110+ receiving yards,00-0039067,110.0,0.02,0.08,0.92,0.98,52.99932556574741,0.0261011419249592,0.9738988580750408,-0.0538988580750408,-0.006101141924959141,4412.511232566667,0.98,0.02,1.0,True,True,PASS_NO_EDGE,1
