market_ticker,game_id,player_id,threshold,model_version,calibration_version,generated_at,fair_yes,fair_no,raw_fair_yes,projection,residual_sd,position,season_games_before,prior_carries,prior_carries_pg,prior_rush_yds_pg,context_flags,qc_status,qc_reason
KXNFLRSHYDS-26SEP20PITNE-NETHENDERSON32-80,2026_02_PIT_NE,00-0040734,80.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0336448598130841,0.9663551401869159,0.015508087873769928,42.25673438731421,17.499131191796593,RB,0,180.0,10.588235294117647,53.588235294117645,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NETHENDERSON32-70,2026_02_PIT_NE,00-0040734,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0577342047930283,0.9422657952069717,0.05643681271197926,42.25673438731421,17.499131191796593,RB,0,180.0,10.588235294117647,53.588235294117645,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NETHENDERSON32-60,2026_02_PIT_NE,00-0040734,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0963364993215739,0.9036635006784262,0.1553030119151729,42.25673438731421,17.499131191796593,RB,0,180.0,10.588235294117647,53.588235294117645,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NETHENDERSON32-50,2026_02_PIT_NE,00-0040734,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1881533101045296,0.8118466898954704,0.32906578106889106,42.25673438731421,17.499131191796593,RB,0,180.0,10.588235294117647,53.588235294117645,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NETHENDERSON32-40,2026_02_PIT_NE,00-0040734,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.4553571428571428,0.5446428571428572,0.551306399789804,42.25673438731421,17.499131191796593,RB,0,180.0,10.588235294117647,53.588235294117645,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NETHENDERSON32-30,2026_02_PIT_NE,00-0040734,30.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.614247311827957,0.385752688172043,0.7581673488137942,42.25673438731421,17.499131191796593,RB,0,180.0,10.588235294117647,53.588235294117645,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NETHENDERSON32-25,2026_02_PIT_NE,00-0040734,25.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7077720207253886,0.2922279792746114,0.8379697701924044,42.25673438731421,17.499131191796593,RB,0,180.0,10.588235294117647,53.588235294117645,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NETHENDERSON32-20,2026_02_PIT_NE,00-0040734,20.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7678571428571429,0.2321428571428571,0.8982915053012404,42.25673438731421,17.499131191796593,RB,0,180.0,10.588235294117647,53.588235294117645,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NETHENDERSON32-15,2026_02_PIT_NE,00-0040734,15.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.8320926385442513,0.1679073614557487,0.9403365446467709,42.25673438731421,17.499131191796593,RB,0,180.0,10.588235294117647,53.588235294117645,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-SFKBLACK26-30,2026_02_MIA_SF,00-0041052,30.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20MIASF-SFKBLACK26-25,2026_02_MIA_SF,00-0041052,25.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20MIASF-SFKBLACK26-20,2026_02_MIA_SF,00-0041052,20.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20MIASF-SFKBLACK26-15,2026_02_MIA_SF,00-0041052,15.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-90,2026_02_PIT_NE,00-0036139,90.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.014933628318584,0.985066371681416,0.0007230922143241676,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-80,2026_02_PIT_NE,00-0036139,80.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0289297658862876,0.9710702341137124,0.00447688576666549,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-70,2026_02_PIT_NE,00-0036139,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0450062508681761,0.9549937491318239,0.020558053444796467,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-60,2026_02_PIT_NE,00-0036139,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0694607268464243,0.9305392731535757,0.07065903948918537,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-50,2026_02_PIT_NE,00-0036139,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1097112117780294,0.8902887882219706,0.18420827417980173,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-40,2026_02_PIT_NE,00-0036139,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.222509702457956,0.777490297542044,0.3714609632384774,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-30,2026_02_PIT_NE,00-0036139,30.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.4804804804804805,0.5195195195195195,0.5961795388951381,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-25,2026_02_PIT_NE,00-0036139,25.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.5889175257731958,0.4110824742268042,0.7016662906259813,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-20,2026_02_PIT_NE,00-0036139,20.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.614247311827957,0.385752688172043,0.7924430828021117,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITRDOWDLE13-100,2026_02_PIT_NE,00-0036139,100.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.011334363730036,0.988665636269964,8.607468827738699e-05,34.260522514953685,17.499131191796593,RB,1,236.0,13.882352941176471,63.294117647058826,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-90,2026_02_PIT_NE,00-0037228,90.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0289297658862876,0.9710702341137124,0.007328766819946599,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-80,2026_02_PIT_NE,00-0037228,80.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0450062508681761,0.9549937491318239,0.03079228825768929,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-70,2026_02_PIT_NE,00-0037228,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0694607268464243,0.9305392731535757,0.0971749463805349,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-60,2026_02_PIT_NE,00-0037228,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1097112117780294,0.8902887882219706,0.23380873766711022,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-50,2026_02_PIT_NE,00-0037228,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.3560767590618336,0.6439232409381663,0.43844846585586134,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-40,2026_02_PIT_NE,00-0037228,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.5792682926829267,0.4207317073170733,0.6614972504307274,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-30,2026_02_PIT_NE,00-0037228,30.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7077720207253886,0.2922279792746114,0.8384260750041705,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-25,2026_02_PIT_NE,00-0037228,25.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7678571428571429,0.2321428571428571,0.8986219053511613,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-20,2026_02_PIT_NE,00-0037228,20.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.8320926385442513,0.1679073614557487,0.9405570245649751,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-PITJWARREN30-100,2026_02_PIT_NE,00-0037228,100.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.019949281487743,0.980050718512257,0.0012968561405355223,47.289313062317916,17.499131191796593,RB,1,211.0,13.1875,59.875,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NEDMAYE10-70,2026_02_PIT_NE,00-0039851,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0336448598130841,0.9663551401869159,0.014610711201474884,31.843381606792434,17.499131191796593,QB,1,103.0,6.0588235294117645,26.470588235294116,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NEDMAYE10-60,2026_02_PIT_NE,00-0039851,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0450062508681761,0.9549937491318239,0.05380494512912069,31.843381606792434,17.499131191796593,QB,1,103.0,6.0588235294117645,26.470588235294116,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NEDMAYE10-50,2026_02_PIT_NE,00-0039851,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0748091603053435,0.9251908396946565,0.14973454859804206,31.843381606792434,17.499131191796593,QB,1,103.0,6.0588235294117645,26.470588235294116,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NEDMAYE10-40,2026_02_PIT_NE,00-0039851,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1623616236162361,0.8376383763837639,0.32056637143987576,31.843381606792434,17.499131191796593,QB,1,103.0,6.0588235294117645,26.470588235294116,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NEDMAYE10-30,2026_02_PIT_NE,00-0039851,30.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.4553571428571428,0.5446428571428572,0.541947512273514,31.843381606792434,17.499131191796593,QB,1,103.0,6.0588235294117645,26.470588235294116,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NEDMAYE10-25,2026_02_PIT_NE,00-0039851,25.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.5652173913043478,0.4347826086956522,0.652127175920545,31.843381606792434,17.499131191796593,QB,1,103.0,6.0588235294117645,26.470588235294116,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NEDMAYE10-20,2026_02_PIT_NE,00-0039851,20.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.614247311827957,0.385752688172043,0.7507330200272335,31.843381606792434,17.499131191796593,QB,1,103.0,6.0588235294117645,26.470588235294116,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NEDMAYE10-15,2026_02_PIT_NE,00-0039851,15.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7077720207253886,0.2922279792746114,0.832107459813547,31.843381606792434,17.499131191796593,QB,1,103.0,6.0588235294117645,26.470588235294116,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20PITNE-NEDMAYE10-10,2026_02_PIT_NE,00-0039851,10.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7678571428571429,0.2321428571428571,0.8940311936489806,31.843381606792434,17.499131191796593,QB,1,103.0,6.0588235294117645,26.470588235294116,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-90,2026_02_MIA_SF,00-0039040,90.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0450062508681761,0.9549937491318239,0.01815205388720222,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-80,2026_02_MIA_SF,00-0039040,80.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0694607268464243,0.9305392731535757,0.06399853318253215,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-70,2026_02_MIA_SF,00-0039040,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1097112117780294,0.8902887882219706,0.17090601741462574,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-60,2026_02_MIA_SF,00-0039040,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.222509702457956,0.777490297542044,0.3522941550513664,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-50,2026_02_MIA_SF,00-0039040,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.4553571428571428,0.5446428571428572,0.5762553496890364,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-40,2026_02_MIA_SF,00-0039040,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.614247311827957,0.385752688172043,0.7775007670755743,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-30,2026_02_MIA_SF,00-0039040,30.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7785467128027682,0.22145328719723179,0.9091005654114581,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-130,2026_02_MIA_SF,00-0039040,130.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0073696145124716,0.9926303854875284,5.952164629351488e-06,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-120,2026_02_MIA_SF,00-0039040,120.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.011334363730036,0.988665636269964,7.008284087153913e-05,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-110,2026_02_MIA_SF,00-0039040,110.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.014933628318584,0.985066371681416,0.000605198336777345,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MIASF-MIADACHANE28-100,2026_02_MIA_SF,00-0039040,100.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0239520958083832,0.9760479041916168,0.0038498530290087133,53.36548323357803,17.499131191796593,RB,1,238.0,14.875,84.375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-90,2026_02_SEA_ARI,00-0041512,90.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-80,2026_02_SEA_ARI,00-0041512,80.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-70,2026_02_SEA_ARI,00-0041512,70.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-60,2026_02_SEA_ARI,00-0041512,60.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-50,2026_02_SEA_ARI,00-0041512,50.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-40,2026_02_SEA_ARI,00-0041512,40.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-30,2026_02_SEA_ARI,00-0041512,30.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-120,2026_02_SEA_ARI,00-0041512,120.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-110,2026_02_SEA_ARI,00-0041512,110.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-SEAJPRICE8-100,2026_02_SEA_ARI,00-0041512,100.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-ARIJLOVE4-90,2026_02_SEA_ARI,00-0041027,90.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-ARIJLOVE4-80,2026_02_SEA_ARI,00-0041027,80.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-ARIJLOVE4-70,2026_02_SEA_ARI,00-0041027,70.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-ARIJLOVE4-60,2026_02_SEA_ARI,00-0041027,60.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20SEAARI-ARIJLOVE4-50,2026_02_SEA_ARI,00-0041027,50.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
