game_id,player_id,threshold,fair_yes,raw_fair_yes,model_version,calibration_version,calibration_sha256,generated_at,projection,residual_sd,position,season_games_before,games_used,prior_carries,prior_carries_pg,prior_rush_yds_pg,training_rows,qc_status,qc_reason,context_flags
2026_02_NYG_LA,00-0040715,50,0.614247311827957,0.7760713971922497,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,40,0.7785467128027682,0.9083148385078628,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,30,0.8320926385442513,0.971408285047512,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0040715,25,0.9149940968122786,0.9856518847086139,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0040715,120,0.014933628318584,0.0005951249260447508,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,110,0.0239520958083832,0.0037953935708395546,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,100,0.0450062508681761,0.01793965813046717,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0037840,90,0.0450062508681761,0.023546921840601358,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
2026_02_NYG_LA,00-0037840,80,0.0694607268464243,0.07868119897326188,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
2026_02_NYG_LA,00-0037840,70,0.1097112117780294,0.19974249646844747,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
