game_id,player_id,threshold,fair_yes,raw_fair_yes,model_version,calibration_version,calibration_sha256,generated_at,projection,residual_sd,position,games_used,season_games_before,prior_targets_r3,training_rows,qc_status,qc_reason,context_flags
2026_02_NYG_LA,00-0039337,90,0.1613958560523446,0.17901305336447684,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,80,0.2827476038338658,0.3117072373613852,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,70,0.4221732745961821,0.47492265314623366,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,60,0.5654101995565411,0.6425244818782042,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,50,0.6527777777777778,0.7862074227226796,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,40,0.7681159420289855,0.8890415180079709,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,140,0.0133852140077821,0.001107748686198727,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,130,0.0261011419249592,0.004249238098568042,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,120,0.0388931591083781,0.013780450698773273,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,110,0.0610138248847926,0.03791885333481921,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039337,100,0.0905911157747464,0.08895007348424248,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,68.53074734403843,23.358161397828415,WR,20,1,6.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0037838,90,0.0388931591083781,0.022528132396797258,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,43.187235969306855,23.358161397828415,TE,56,1,4.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0037838,80,0.0610138248847926,0.05751141344242365,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,43.187235969306855,23.358161397828415,TE,56,1,4.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0037838,70,0.102890739833415,0.12550553778263787,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,43.187235969306855,23.358161397828415,TE,56,1,4.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0037838,60,0.1923076923076923,0.23582987952698103,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,43.187235969306855,23.358161397828415,TE,56,1,4.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0037838,50,0.3333333333333333,0.38527128971822056,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,43.187235969306855,23.358161397828415,TE,56,1,4.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0037838,40,0.4953703703703703,0.5542674767304652,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,43.187235969306855,23.358161397828415,TE,56,1,4.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0037838,25,0.6527777777777778,0.7818995190219342,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,43.187235969306855,23.358161397828415,TE,56,1,4.333333333333333,18350,WARN,THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,
2026_02_NYG_LA,00-0037838,110,0.0179487179487179,0.0021157978664544147,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,43.187235969306855,23.358161397828415,TE,56,1,4.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0037838,100,0.0261011419249592,0.007502783131546721,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,43.187235969306855,23.358161397828415,TE,56,1,4.333333333333333,18350,PASS,,
2026_02_NYG_LA,00-0039075,90,0.2234782608695652,0.2674112107591667,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,80,0.3602584814216478,0.423657454478949,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,70,0.5065123010130245,0.5931169621597,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,60,0.6296296296296297,0.7465544283714325,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,50,0.7670454545454546,0.862539959785463,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,180,0.0012630249447426,3.8437999517679386e-06,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,WARN,THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,170,0.0040666150271107,2.6095919847473866e-05,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,WARN,THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
